user_id,action,action_type,action_detail,device_type,secs_elapsed
5exp80ach9,ajax_check_dates,click,change_contact_host_dates,Windows Desktop,22649.0
5exp80ach9,ajax_lwlb_contact,click,contact_host,Windows Desktop,16007.0
5exp80ach9,similar_listings,data,similar_listings,Windows Desktop,169.0
5exp80ach9,show,view,p3,Windows Desktop,481.0
5exp80ach9,show,,,Windows Desktop,50.0
5exp80ach9,personalize,data,wishlist_content_update,Windows Desktop,677.0
5exp80ach9,show,view,p3,Windows Desktop,767.0
5exp80ach9,similar_listings,data,similar_listings,Windows Desktop,202.0
5exp80ach9,show,view,p3,Windows Desktop,449.0
5exp80ach9,show,,,Windows Desktop,11.0
5exp80ach9,personalize,data,wishlist_content_update,Windows Desktop,868.0
5exp80ach9,show,view,p3,Windows Desktop,46752.0
5exp80ach9,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,487.0
5exp80ach9,show,view,p3,Windows Desktop,403.0
5exp80ach9,similar_listings,data,similar_listings,Windows Desktop,45.0
5exp80ach9,,message_post,message_post,Windows Desktop,327240.0
xbcktf3m4e,active,-unknown-,-unknown-,iPhone,444.0
xbcktf3m4e,search,click,view_search_results,iPhone,114947.0
xbcktf3m4e,reviews,data,listing_reviews,iPhone,92.0
xbcktf3m4e,show,view,user_profile,iPhone,498.0
xbcktf3m4e,campaigns,,,iPhone,157040.0
xbcktf3m4e,active,-unknown-,-unknown-,iPhone,946.0
xbcktf3m4e,search,click,view_search_results,iPhone,44123.0
xbcktf3m4e,social_connections,data,user_social_connections,iPhone,10896.0
xbcktf3m4e,show,view,user_profile,iPhone,171.0
xbcktf3m4e,show,view,p3,iPhone,26.0
xbcktf3m4e,reviews,data,listing_reviews,iPhone,232.0
xbcktf3m4e,show,view,user_profile,iPhone,209.0
xbcktf3m4e,social_connections,data,user_social_connections,iPhone,13334.0
xbcktf3m4e,show,view,user_profile,iPhone,22.0
xbcktf3m4e,show,view,user_profile,iPhone,369.0
xbcktf3m4e,reviews,data,listing_reviews,iPhone,65.0
xbcktf3m4e,show,view,user_profile,iPhone,117.0
xbcktf3m4e,show,view,p3,iPhone,196.0
xbcktf3m4e,social_connections,data,user_social_connections,iPhone,120742.0
xbcktf3m4e,active,-unknown-,-unknown-,iPhone,457016.0
xbcktf3m4e,campaigns,,,iPhone,240.0
xbcktf3m4e,show,view,p3,iPhone,103.0
xbcktf3m4e,campaigns,,,iPhone,65.0
xbcktf3m4e,listings,view,user_listings,iPhone,484.0
xbcktf3m4e,show,view,user_profile,iPhone,659.0
xbcktf3m4e,reviews,data,listing_reviews,iPhone,81.0
xbcktf3m4e,show,view,user_profile,iPhone,61.0
xbcktf3m4e,payment_instruments,data,payment_instruments,iPhone,293.0
xbcktf3m4e,index,data,reservations,iPhone,33.0
xbcktf3m4e,unavailabilities,data,unavailable_dates,iPhone,217.0
xbcktf3m4e,notifications,submit,notifications,iPhone,3353.0
xbcktf3m4e,create,submit,signup,iPhone,
xbcktf3m4e,search,click,view_search_results,iPhone,59247.0
xbcktf3m4e,social_connections,data,user_social_connections,iPhone,28706.0
xbcktf3m4e,show,view,user_profile,iPhone,10.0
xbcktf3m4e,reviews,data,listing_reviews,iPhone,45.0
xbcktf3m4e,show,view,p3,iPhone,159.0
xbcktf3m4e,show,view,user_profile,iPhone,866.0
xbcktf3m4e,search,click,view_search_results,iPhone,48308.0
xbcktf3m4e,search,click,view_search_results,iPhone,26582.0
xbcktf3m4e,show,view,p3,iPhone,8743.0
xbcktf3m4e,social_connections,data,user_social_connections,iPhone,29.0
u40wo4es5e,active,-unknown-,-unknown-,-unknown-,75636.0
u40wo4es5e,show,-unknown-,-unknown-,-unknown-,93.0
u40wo4es5e,confirm_email,click,confirm_email_link,Windows Desktop,287346.0
u40wo4es5e,dashboard,view,dashboard,Windows Desktop,430.0
u40wo4es5e,header_userpic,data,header_userpic,Windows Desktop,1878.0
u40wo4es5e,dashboard,view,dashboard,Windows Desktop,620.0
u40wo4es5e,create,submit,create_user,Windows Desktop,
u40wo4es5e,dashboard,view,dashboard,Windows Desktop,721.0
u40wo4es5e,header_userpic,data,header_userpic,Windows Desktop,2099.0
u40wo4es5e,dashboard,view,dashboard,Windows Desktop,1022.0
wrrpvzop9z,similar_listings,data,similar_listings,Windows Desktop,560.0
wrrpvzop9z,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,7.0
wrrpvzop9z,show,,,Windows Desktop,40.0
wrrpvzop9z,index,view,view_search_results,Windows Desktop,2176.0
wrrpvzop9z,show,view,p3,Windows Desktop,2158.0
wrrpvzop9z,show,view,p3,Windows Desktop,8.0
wrrpvzop9z,personalize,data,wishlist_content_update,Windows Desktop,970.0
wrrpvzop9z,,message_post,message_post,Windows Desktop,0.0
wrrpvzop9z,dashboard,view,dashboard,Windows Desktop,708.0
wrrpvzop9z,,message_post,message_post,Windows Desktop,18504.0
wrrpvzop9z,,message_post,message_post,Windows Desktop,
wrrpvzop9z,confirm_email,click,confirm_email_link,Windows Desktop,86473.0
wrrpvzop9z,recommended_listings,-unknown-,-unknown-,Windows Desktop,327.0
wrrpvzop9z,dashboard,view,dashboard,Windows Desktop,891.0
wrrpvzop9z,show,,,Windows Desktop,15.0
wrrpvzop9z,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,948.0
wrrpvzop9z,show,view,p3,Windows Desktop,1072160.0
wrrpvzop9z,personalize,data,wishlist_content_update,Windows Desktop,1099.0
wrrpvzop9z,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,66.0
wrrpvzop9z,ajax_check_dates,click,change_contact_host_dates,Windows Desktop,23.0
wrrpvzop9z,similar_listings,data,similar_listings,Windows Desktop,837.0
wrrpvzop9z,ajax_lwlb_contact,click,contact_host,Windows Desktop,8539.0
wrrpvzop9z,show,view,p3,Windows Desktop,415.0
wrrpvzop9z,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,67.0
wrrpvzop9z,similar_listings,data,similar_listings,Windows Desktop,713.0
wrrpvzop9z,show,,,Windows Desktop,39.0
wrrpvzop9z,personalize,data,wishlist_content_update,Windows Desktop,2481.0
wrrpvzop9z,index,view,view_search_results,Windows Desktop,55760.0
wrrpvzop9z,show,view,p3,Windows Desktop,309.0
wrrpvzop9z,similar_listings,data,similar_listings,Windows Desktop,14.0
wrrpvzop9z,ask_question,submit,contact_host,Windows Desktop,4.0
wrrpvzop9z,ask_question,submit,contact_host,Windows Desktop,395.0
wrrpvzop9z,index,view,view_search_results,Windows Desktop,29027.0
wrrpvzop9z,index,view,view_search_results,Windows Desktop,19604.0
wrrpvzop9z,show,view,p3,Windows Desktop,496.0
wrrpvzop9z,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,81.0
wrrpvzop9z,similar_listings,data,similar_listings,Windows Desktop,447.0
wrrpvzop9z,personalize,data,wishlist_content_update,Windows Desktop,47.0
wrrpvzop9z,show,,,Windows Desktop,1008.0
wrrpvzop9z,show,view,p3,Windows Desktop,27241.0
wrrpvzop9z,search_results,click,view_search_results,Windows Desktop,234369.0
wrrpvzop9z,search_results,click,view_search_results,Windows Desktop,52973.0
wrrpvzop9z,index,view,view_search_results,Windows Desktop,1079.0
wrrpvzop9z,personalize,data,wishlist_content_update,Windows Desktop,7987.0
wrrpvzop9z,recommended_listings,-unknown-,-unknown-,Windows Desktop,21.0
wrrpvzop9z,header_userpic,data,header_userpic,Windows Desktop,214.0
wrrpvzop9z,ask_question,submit,contact_host,Windows Desktop,1146.0
wrrpvzop9z,show,view,p3,Windows Desktop,280.0
z1n75k2fj8,index,view,view_search_results,Windows Desktop,2257.0
z1n75k2fj8,show,view,p3,Windows Desktop,11352.0
z1n75k2fj8,header_userpic,data,header_userpic,Windows Desktop,369.0
z1n75k2fj8,recommended_listings,-unknown-,-unknown-,Windows Desktop,57.0
z1n75k2fj8,personalize,data,wishlist_content_update,Windows Desktop,1890.0
z1n75k2fj8,personalize,data,wishlist_content_update,Windows Desktop,1436.0
z1n75k2fj8,show,,,Windows Desktop,41.0
z1n75k2fj8,other_hosting_reviews_first,-unknown-,-unknown-,Windows Desktop,138.0
z1n75k2fj8,personalize,data,wishlist_content_update,Windows Desktop,21.0
z1n75k2fj8,index,view,view_search_results,Windows Desktop,1767.0
z1n75k2fj8,show,view,p3,Windows Desktop,1073.0
z1n75k2fj8,personalize,data,wishlist_content_update,Windows Desktop,1397.0
z1n75k2fj8,lookup,,,Windows Desktop,1613.0
z1n75k2fj8,similar_listings,data,similar_listings,Windows Desktop,25.0
z1n75k2fj8,show,view,p3,Windows Desktop,584.0
z1n75k2fj8,,message_post,message_post,Windows Desktop,
z1n75k2fj8,show,,,Windows Desktop,6.0
z1n75k2fj8,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,839.0
z1n75k2fj8,similar_listings,data,similar_listings,Windows Desktop,57.0
z1n75k2fj8,show,view,p3,Windows Desktop,475.0
z1n75k2fj8,index,view,view_search_results,Windows Desktop,91444.0
z1n75k2fj8,confirm_email,click,confirm_email_link,Windows Desktop,175035.0
z1n75k2fj8,dashboard,view,dashboard,Windows Desktop,426.0
z1n75k2fj8,dashboard,view,dashboard,Windows Desktop,3200.0
z1n75k2fj8,qt2,view,message_thread,Windows Desktop,8001.0
z1n75k2fj8,qt2,view,message_thread,Windows Desktop,1276.0
z1n75k2fj8,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,666.0
z1n75k2fj8,ask_question,submit,contact_host,Windows Desktop,711.0
z1n75k2fj8,index,view,view_search_results,Windows Desktop,54768.0
htykehakor,header_userpic,data,header_userpic,Tablet,3770.0
htykehakor,header_userpic,data,header_userpic,Tablet,375.0
htykehakor,create,submit,create_user,Tablet,
x2iedqhx7l,notifications,submit,notifications,iPhone,2607.0
x2iedqhx7l,active,-unknown-,-unknown-,iPhone,51.0
x2iedqhx7l,campaigns,,,iPhone,323.0
x2iedqhx7l,create,submit,signup,iPhone,
x2iedqhx7l,listings,view,user_listings,iPhone,559.0
x2iedqhx7l,show,,,iPhone,574.0
x2iedqhx7l,show,-unknown-,-unknown-,iPhone,2598.0
x2iedqhx7l,show,,,iPhone,83696.0
x2iedqhx7l,show,-unknown-,-unknown-,iPhone,11155.0
xsg9661l0n,index,view,view_search_results,Windows Desktop,18842.0
xsg9661l0n,index,view,view_search_results,Windows Desktop,2650.0
xsg9661l0n,confirm_email,click,confirm_email_link,Windows Desktop,65927.0
xsg9661l0n,dashboard,view,dashboard,Windows Desktop,565.0
xsg9661l0n,dashboard,view,dashboard,Windows Desktop,2200.0
xsg9661l0n,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,66.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,4677.0
xsg9661l0n,show,view,p3,Windows Desktop,313.0
xsg9661l0n,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,52.0
xsg9661l0n,recommended_listings,-unknown-,-unknown-,Windows Desktop,200.0
xsg9661l0n,header_userpic,data,header_userpic,Windows Desktop,373.0
xsg9661l0n,ask_question,submit,contact_host,Windows Desktop,454.0
xsg9661l0n,,message_post,message_post,Windows Desktop,
xsg9661l0n,similar_listings,data,similar_listings,Windows Desktop,3529.0
xsg9661l0n,show,,,Windows Desktop,47.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,5785.0
xsg9661l0n,show,,,Windows Desktop,42.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,11891.0
xsg9661l0n,show,view,p3,Windows Desktop,251.0
xsg9661l0n,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,101.0
xsg9661l0n,similar_listings,data,similar_listings,Windows Desktop,5333.0
xsg9661l0n,show,,,Windows Desktop,30.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,315301.0
xsg9661l0n,header_userpic,data,header_userpic,Windows Desktop,35.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,2689.0
xsg9661l0n,similar_listings,data,similar_listings,Windows Desktop,3428.0
xsg9661l0n,show,,,Windows Desktop,44.0
xsg9661l0n,search_results,click,view_search_results,Windows Desktop,130149.0
xsg9661l0n,index,view,view_search_results,Windows Desktop,2489.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,2464.0
xsg9661l0n,index,view,view_search_results,Windows Desktop,3325.0
xsg9661l0n,show,view,p3,Windows Desktop,405.0
xsg9661l0n,show,view,p3,Windows Desktop,41797.0
xsg9661l0n,show,,,Windows Desktop,3462.0
xsg9661l0n,personalize,data,wishlist_content_update,Windows Desktop,0.0
xsg9661l0n,other_hosting_reviews_first,-unknown-,-unknown-,Windows Desktop,54.0
xsg9661l0n,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,3117.0
xsg9661l0n,similar_listings,data,similar_listings,Windows Desktop,96.0
xsg9661l0n,show,view,p3,Windows Desktop,396.0
t94sz9wkpy,recommendations,data,listing_recommendations,Android Phone,448.0
t94sz9wkpy,show,view,user_profile,Android Phone,456.0
t94sz9wkpy,index,-unknown-,-unknown-,Android Phone,490.0
t94sz9wkpy,social_connections,data,user_social_connections,Android Phone,565.0
t94sz9wkpy,show,view,p3,Android Phone,21031.0
t94sz9wkpy,search,click,view_search_results,Android Phone,93445.0
t94sz9wkpy,campaigns,,,Android Phone,257.0
t94sz9wkpy,search,click,view_search_results,Android Phone,20884.0
t94sz9wkpy,search,click,view_search_results,Android Phone,6349.0
t94sz9wkpy,active,-unknown-,-unknown-,Android Phone,124.0
t94sz9wkpy,campaigns,,,Android Phone,482.0
t94sz9wkpy,active,-unknown-,-unknown-,Android Phone,591.0
t94sz9wkpy,create,submit,signup,Android Phone,
t94sz9wkpy,show,,,Android Phone,333.0
t94sz9wkpy,notifications,submit,notifications,Android Phone,286.0
t94sz9wkpy,collections,view,user_wishlists,Android Phone,216.0
t94sz9wkpy,search,click,view_search_results,Android Phone,28131.0
t94sz9wkpy,search,click,view_search_results,Android Phone,18243.0
t94sz9wkpy,collections,view,user_wishlists,Android Phone,5597.0
4x16857i3o,index,view,view_search_results,Mac Desktop,13505.0
4x16857i3o,lookup,,,Mac Desktop,46.0
4x16857i3o,search_results,click,view_search_results,Mac Desktop,13884.0
4x16857i3o,index,view,view_search_results,Mac Desktop,4131.0
4x16857i3o,show,view,p3,Mac Desktop,25142.0
4x16857i3o,personalize,data,wishlist_content_update,Mac Desktop,2241.0
4x16857i3o,show,,,Mac Desktop,12.0
4x16857i3o,show,view,p3,Mac Desktop,166.0
4x16857i3o,similar_listings,data,similar_listings,Mac Desktop,120.0
4x16857i3o,update,submit,update_listing,Mac Desktop,97722.0
4x16857i3o,index,view,view_search_results,Mac Desktop,9663.0
4x16857i3o,personalize,data,wishlist_content_update,Mac Desktop,2701.0
4x16857i3o,index,view,view_search_results,Mac Desktop,1762.0
4x16857i3o,search_results,click,view_search_results,Mac Desktop,2657.0
4x16857i3o,search_results,click,view_search_results,Mac Desktop,123.0
4x16857i3o,search_results,click,view_search_results,Mac Desktop,3233.0
4x16857i3o,search_results,click,view_search_results,Mac Desktop,587785.0
4x16857i3o,lookup,,,Mac Desktop,1144.0
4x16857i3o,personalize,data,wishlist_content_update,Mac Desktop,3160.0
4x16857i3o,create,submit,create_user,Mac Desktop,
4x16857i3o,dashboard,view,dashboard,Mac Desktop,546.0
4x16857i3o,edit,view,edit_profile,Mac Desktop,18218.0
4x16857i3o,edit,view,edit_profile,Mac Desktop,2862.0
4x16857i3o,confirm_email,click,confirm_email_link,iPhone,245802.0
4x16857i3o,login,view,login_page,Mac Desktop,21404.0
4x16857i3o,login,view,login_page,Mac Desktop,3424.0
4x16857i3o,login,view,login_page,Mac Desktop,6911.0
4x16857i3o,authenticate,submit,login,Mac Desktop,656317.0
4x16857i3o,header_userpic,data,header_userpic,Mac Desktop,189.0
tssigb06g1,faq_category,-unknown-,-unknown-,-unknown-,110715.0
tssigb06g1,show,-unknown-,-unknown-,-unknown-,306.0
tssigb06g1,dashboard,view,dashboard,Mac Desktop,44192.0
tssigb06g1,update,submit,update_user_profile,Mac Desktop,19865.0
tssigb06g1,update,submit,update_user_profile,Mac Desktop,5040.0
tssigb06g1,languages_multiselect,-unknown-,-unknown-,Mac Desktop,23348.0
tssigb06g1,phone_number_widget,-unknown-,-unknown-,Mac Desktop,561.0
tssigb06g1,verify,-unknown-,-unknown-,Mac Desktop,28874.0
tssigb06g1,create,submit,create_phone_numbers,Mac Desktop,705763.0
tssigb06g1,update,submit,update_user_profile,Mac Desktop,12662.0
tssigb06g1,create,submit,create_phone_numbers,Mac Desktop,68426.0
tssigb06g1,dashboard,view,dashboard,Mac Desktop,1360.0
tssigb06g1,,message_post,message_post,Mac Desktop,
tssigb06g1,ask_question,submit,contact_host,Mac Desktop,891.0
tssigb06g1,header_userpic,data,header_userpic,Mac Desktop,509.0
tssigb06g1,recommended_listings,-unknown-,-unknown-,Mac Desktop,849.0
tssigb06g1,confirm_email,click,confirm_email_link,Mac Desktop,73056.0
tssigb06g1,faq,-unknown-,-unknown-,-unknown-,49429.0
tssigb06g1,edit,view,edit_profile,Mac Desktop,1357.0
tssigb06g1,edit,view,edit_profile,Mac Desktop,19986.0
tssigb06g1,dashboard,view,dashboard,Mac Desktop,132952.0
tssigb06g1,dashboard,view,dashboard,Mac Desktop,510.0
tssigb06g1,dashboard,view,dashboard,Mac Desktop,1598.0
tssigb06g1,active,-unknown-,-unknown-,-unknown-,46636.0
tssigb06g1,faq,-unknown-,-unknown-,-unknown-,84748.0
abr0l80006,ask_question,submit,contact_host,Mac Desktop,393.0
abr0l80006,dashboard,view,dashboard,iPhone,600.0
abr0l80006,,message_post,message_post,Mac Desktop,
abr0l80006,confirm_email,click,confirm_email_link,iPhone,516847.0
abr0l80006,header_userpic,data,header_userpic,Mac Desktop,71.0
abr0l80006,recommended_listings,-unknown-,-unknown-,Mac Desktop,445.0
abr0l80006,header_userpic,data,header_userpic,iPhone,1617.0
abr0l80006,dashboard,view,dashboard,iPhone,180.0
jmrpey39v8,header_userpic,data,header_userpic,Mac Desktop,524.0
jmrpey39v8,,message_post,message_post,Mac Desktop,
jmrpey39v8,ask_question,submit,contact_host,Mac Desktop,849.0
jmrpey39v8,recommended_listings,-unknown-,-unknown-,Mac Desktop,678.0
qi3c205i5u,campaigns,,,iPhone,105.0
qi3c205i5u,active,-unknown-,-unknown-,iPhone,891202.0
qi3c205i5u,active,-unknown-,-unknown-,iPhone,360.0
qi3c205i5u,update,submit,update_user,iPhone,215492.0
qi3c205i5u,notifications,submit,notifications,iPhone,1236.0
qi3c205i5u,campaigns,,,iPhone,197.0
qi3c205i5u,active,-unknown-,-unknown-,iPhone,376.0
qi3c205i5u,create,submit,signup,iPhone,
qi3c205i5u,search,click,view_search_results,iPhone,4854.0
qi3c205i5u,show,view,p3,iPhone,4994.0
qi3c205i5u,reviews,data,listing_reviews,iPhone,29.0
qi3c205i5u,social_connections,data,user_social_connections,iPhone,226.0
qi3c205i5u,show,view,user_profile,iPhone,87.0
qi3c205i5u,show,view,user_profile,iPhone,161.0
qi3c205i5u,listings,view,user_listings,iPhone,908.0
3rsfnzc8gl,,message_post,message_post,Windows Desktop,
3rsfnzc8gl,ask_question,submit,contact_host,Windows Desktop,1036.0
3rsfnzc8gl,dashboard,view,dashboard,Windows Desktop,972.0
3rsfnzc8gl,confirm_email,click,confirm_email_link,Windows Desktop,35462.0
3rsfnzc8gl,header_userpic,data,header_userpic,Windows Desktop,534.0
3rsfnzc8gl,dashboard,view,dashboard,Windows Desktop,1494.0
1n8gq9itt1,index,view,view_search_results,Mac Desktop,35117.0
1n8gq9itt1,personalize,data,wishlist_content_update,Mac Desktop,1341.0
1n8gq9itt1,index,view,view_search_results,Mac Desktop,2914.0
1n8gq9itt1,search_results,click,view_search_results,Mac Desktop,12958.0
1n8gq9itt1,authenticate,submit,login,Mac Desktop,
1n8gq9itt1,header_userpic,data,header_userpic,Mac Desktop,3407.0
azfgmibuvn,index,view,view_search_results,Windows Desktop,4076.0
azfgmibuvn,lookup,,,Windows Desktop,11.0
azfgmibuvn,personalize,data,wishlist_content_update,Windows Desktop,4058.0
azfgmibuvn,index,view,view_search_results,Windows Desktop,12997.0
azfgmibuvn,update,submit,update_listing,Windows Desktop,34237.0
azfgmibuvn,show,view,p3,Windows Desktop,39.0
azfgmibuvn,similar_listings,data,similar_listings,Windows Desktop,243.0
azfgmibuvn,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,1262.0
azfgmibuvn,show,,,Windows Desktop,53.0
azfgmibuvn,personalize,data,wishlist_content_update,Windows Desktop,3028.0
azfgmibuvn,show,view,p3,Windows Desktop,24085.0
azfgmibuvn,index,view,view_search_results,Windows Desktop,1970.0
azfgmibuvn,personalize,data,wishlist_content_update,Windows Desktop,1873.0
azfgmibuvn,index,view,view_search_results,Windows Desktop,17564.0
azfgmibuvn,update,submit,update_listing,Windows Desktop,9176.0
azfgmibuvn,personalize,data,wishlist_content_update,Windows Desktop,93.0
azfgmibuvn,header_userpic,data,header_userpic,Windows Desktop,751.0
azfgmibuvn,create,submit,create_user,Windows Desktop,
azfgmibuvn,dashboard,view,dashboard,Windows Desktop,3307.0
azfgmibuvn,dashboard,view,dashboard,Windows Desktop,397.0
azfgmibuvn,confirm_email,click,confirm_email_link,Windows Desktop,1002819.0
7kc7mk52d6,create,submit,create_user,Windows Desktop,
7kc7mk52d6,confirm_email,click,confirm_email_link,Windows Desktop,1476824.0
7kc7mk52d6,header_userpic,data,header_userpic,Windows Desktop,250.0
7kc7mk52d6,dashboard,view,dashboard,Windows Desktop,643.0
7kc7mk52d6,personalize,data,wishlist_content_update,Windows Desktop,83.0
7kc7mk52d6,update,submit,update_listing,Windows Desktop,16516.0
7kc7mk52d6,confirm_email,click,confirm_email_link,Windows Desktop,16578.0
7kc7mk52d6,dashboard,view,dashboard,Windows Desktop,774.0
7kc7mk52d6,dashboard,view,dashboard,Windows Desktop,819.0
7kc7mk52d6,dashboard,view,dashboard,Windows Desktop,672.0
axm7p0cy6j,pending,booking_request,pending,Windows Desktop,0.0
axm7p0cy6j,cancellation_policies,view,cancellation_policies,Windows Desktop,805.0
axm7p0cy6j,cancellation_policies,view,cancellation_policies,Windows Desktop,112028.0
axm7p0cy6j,apply_reservation,submit,apply_coupon,Windows Desktop,29649.0
axm7p0cy6j,show,view,p1,Windows Desktop,85607.0
axm7p0cy6j,apply_reservation,submit,apply_coupon,Windows Desktop,38213.0
axm7p0cy6j,apply_reservation,submit,apply_coupon,Windows Desktop,194312.0
axm7p0cy6j,apply_reservation,submit,apply_coupon,Windows Desktop,11731.0
axm7p0cy6j,apply_reservation,submit,apply_coupon,Windows Desktop,39430.0
axm7p0cy6j,show,view,p1,Windows Desktop,78117.0
axm7p0cy6j,show,view,p3,Windows Desktop,6236.0
axm7p0cy6j,,message_post,message_post,Windows Desktop,28090.0
axm7p0cy6j,index,view,view_search_results,Windows Desktop,62.0
axm7p0cy6j,personalize,data,wishlist_content_update,Windows Desktop,1158.0
axm7p0cy6j,index,view,view_search_results,Windows Desktop,24836.0
axm7p0cy6j,show,view,p1,Windows Desktop,57046.0
axm7p0cy6j,cancellation_policies,view,cancellation_policies,Windows Desktop,1028.0
axm7p0cy6j,cancellation_policies,view,cancellation_policies,Windows Desktop,26452.0
axm7p0cy6j,header_userpic,data,header_userpic,Windows Desktop,4985.0
axm7p0cy6j,create,submit,create_user,Windows Desktop,
axm7p0cy6j,qt_with,data,lookup_message_thread,Windows Desktop,17574.0
axm7p0cy6j,qt2,view,message_thread,Windows Desktop,496.0
axm7p0cy6j,qt2,view,message_thread,Windows Desktop,2348.0
axm7p0cy6j,confirm_email,click,confirm_email_link,Windows Desktop,8913.0
axm7p0cy6j,requested,view,p5,Windows Desktop,658.0
axm7p0cy6j,dashboard,view,dashboard,Windows Desktop,745.0
axm7p0cy6j,dashboard,view,dashboard,Windows Desktop,1577.0
axm7p0cy6j,edit_verification,view,profile_verifications,Windows Desktop,1655.0
axm7p0cy6j,create,submit,create_phone_numbers,Windows Desktop,12324.0
axm7p0cy6j,verify,-unknown-,-unknown-,Windows Desktop,19552.0
axm7p0cy6j,phone_number_widget,-unknown-,-unknown-,Windows Desktop,1141.0
axm7p0cy6j,requested,view,p5,Windows Desktop,2110.0
axm7p0cy6j,travel_plans_current,view,your_trips,Windows Desktop,617.0
axm7p0cy6j,travel_plans_current,view,your_trips,Windows Desktop,1617.0
axm7p0cy6j,edit_verification,view,profile_verifications,Windows Desktop,91.0
axm7p0cy6j,edit_verification,view,profile_verifications,Windows Desktop,16071.0
axm7p0cy6j,edit_verification,view,profile_verifications,Windows Desktop,2057.0
axm7p0cy6j,requested,view,p5,Windows Desktop,470.0
axm7p0cy6j,requested,submit,post_checkout_action,Windows Desktop,29116.0
axm7p0cy6j,requested,view,p5,Windows Desktop,1357.0
axm7p0cy6j,requested,view,p5,Windows Desktop,1658.0
wovngwa51a,create,submit,signup,-unknown-,
xkrahyab1a,,message_post,message_post,Windows Desktop,
xkrahyab1a,header_userpic,data,header_userpic,Windows Desktop,254.0
xkrahyab1a,show,,,Windows Desktop,66.0
xkrahyab1a,similar_listings,data,similar_listings,Windows Desktop,768.0
xkrahyab1a,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,88.0
xkrahyab1a,show,view,p3,Windows Desktop,334.0
xkrahyab1a,recommended_listings,-unknown-,-unknown-,Windows Desktop,271.0
xkrahyab1a,index,view,view_search_results,Windows Desktop,441349.0
xkrahyab1a,ask_question,submit,contact_host,Windows Desktop,818.0
xkrahyab1a,index,view,view_search_results,Windows Desktop,942.0
xkrahyab1a,personalize,data,wishlist_content_update,Windows Desktop,15716.0
xkrahyab1a,personalize,data,wishlist_content_update,Windows Desktop,8341.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,130142.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,104480.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,228101.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,74681.0
y9wv5zt6tv,update,submit,update_listing,Mac Desktop,7.0
y9wv5zt6tv,index,view,listing_descriptions,Mac Desktop,142415.0
y9wv5zt6tv,update,submit,update_listing,Mac Desktop,25359.0
y9wv5zt6tv,update,submit,update_listing,Mac Desktop,22244.0
y9wv5zt6tv,update,submit,update_listing,Mac Desktop,6174.0
y9wv5zt6tv,update,submit,update_listing,Mac Desktop,5425.0
y9wv5zt6tv,manage_listing,view,manage_listing,Mac Desktop,318.0
y9wv5zt6tv,header_userpic,data,header_userpic,Mac Desktop,1372.0
y9wv5zt6tv,manage_listing,view,manage_listing,Mac Desktop,1164.0
y9wv5zt6tv,set_user,submit,create_listing,Mac Desktop,763.0
y9wv5zt6tv,create,submit,create_user,Mac Desktop,
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,182027.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,14224.0
y9wv5zt6tv,confirm_email,click,confirm_email_link,iPhone,48819.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,63006.0
y9wv5zt6tv,update,submit,update_listing_description,Mac Desktop,154016.0
urpisn2bqh,show,view,p3,Windows Desktop,807.0
urpisn2bqh,show,view,p3,Windows Desktop,67712.0
urpisn2bqh,tell_a_friend,-unknown-,-unknown-,Windows Desktop,57635.0
urpisn2bqh,apply_reservation,submit,apply_coupon,Windows Desktop,78366.0
urpisn2bqh,apply_reservation,submit,apply_coupon,Windows Desktop,4036.0
urpisn2bqh,show,,,Windows Desktop,1989.0
urpisn2bqh,personalize,data,wishlist_content_update,Windows Desktop,76.0
urpisn2bqh,similar_listings,data,similar_listings,Windows Desktop,1595.0
